"部門コード","部門名","商品コード","商品名","仕様・規格","単位","集計年月","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"DNK-E","電力機器事業部","E-00001776","CP30-BA 2P 10A I-M (U)","","個","2024/02","13680","13680","8040","6.0000","6.0000","4","5640","41.2"
"DNK-E","電力機器事業部","E-00001776","CP30-BA 2P 10A I-M (U)","","個","2024/03","25850","25850","16740","11.0000","11.0000","2","9110","35.2"
"DNK-E","電力機器事業部","E-00001776","CP30-BA 2P 10A I-M (U)","","個","2024/04","12840","12840","8040","6.0000","6.0000","3","4800","37.4"
"DNK-E","電力機器事業部","E-00001777","CP30-BA 2P 15A I-M (A)","","個","2023/06","14100","14100","9900","6.0000","6.0000","1","4200","29.8"
"DNK-E","電力機器事業部","E-00001777","CP30-BA 2P 15A I-M (A)","","個","2023/08","7050","7050","4950","3.0000","3.0000","1","2100","29.8"
"DNK-E","電力機器事業部","E-00001777","CP30-BA 2P 15A I-M (A)","","個","2023/10","7050","7050","4950","3.0000","3.0000","1","2100","29.8"
"DNK-E","電力機器事業部","E-00001777","CP30-BA 2P 15A I-M (A)","","個","2024/01","9400","9400","6600","4.0000","4.0000","1","2800","29.8"
"DNK-E","電力機器事業部","E-00001780","CP30-BA 2P 15A I-M (U)","","個","2023/08","3240","3240","3080","2.0000","2.0000","1","160","4.9"
"DNK-E","電力機器事業部","E-00001780","CP30-BA 2P 15A I-M (U)","","個","2024/02","4700","4700","3080","2.0000","2.0000","1","1620","34.5"
"DNK-E","電力機器事業部","E-00001780","CP30-BA 2P 15A I-M (U)","","個","2024/03","23500","23500","15400","10.0000","10.0000","1","8100","34.5"
"DNK-E","電力機器事業部","E-00001781","CP30-BA 2P 1A I-M (A)","","個","2023/09","2140","2140","1340","1.0000","1.0000","1","800","37.4"
"DNK-E","電力機器事業部","E-00001781","CP30-BA 2P 1A I-M (A)","","個","2023/10","1620","1620","1540","1.0000","1.0000","1","80","4.9"
"DNK-E","電力機器事業部","E-00001781","CP30-BA 2P 1A I-M (A)","","個","2023/11","3980","3980","2920","2.0000","2.0000","1","1060","26.6"
"DNK-E","電力機器事業部","E-00001781","CP30-BA 2P 1A I-M (A)","","個","2024/02","4280","4280","2920","2.0000","2.0000","1","1360","31.8"
"DNK-E","電力機器事業部","E-00001782","CP30-BA 2P 1A I-M (B)","","個","2023/08","19900","19900","17500","10.0000","10.0000","1","2400","12.1"
"DNK-E","電力機器事業部","E-00001784","CP30-BA 2P 1A I-M (U)","","個","2023/11","15920","15920","10720","8.0000","8.0000","1","5200","32.7"
"DNK-E","電力機器事業部","E-00001784","CP30-BA 2P 1A I-M (U)","","個","2024/02","67620","67620","46820","33.0000","33.0000","3","20800","30.8"
"DNK-E","電力機器事業部","E-00001784","CP30-BA 2P 1A I-M (U)","","個","2024/03","25640","25640","16740","11.0000","11.0000","2","8900","34.7"
"DNK-E","電力機器事業部","E-00001785","CP30-BA 2P 20A I-M (A)","","個","2023/08","4700","4700","3300","2.0000","2.0000","1","1400","29.8"
"DNK-E","電力機器事業部","E-00001785","CP30-BA 2P 20A I-M (A)","","個","2023/10","4700","4700","3300","2.0000","2.0000","1","1400","29.8"
"DNK-E","電力機器事業部","E-00001792","CP30-BA 2P 2A I-M (U)","","個","2023/06","1990","1990","1340","1.0000","1.0000","1","650","32.7"
"DNK-E","電力機器事業部","E-00001792","CP30-BA 2P 2A I-M (U)","","個","2023/08","2390","2390","1540","1.0000","1.0000","1","850","35.6"
"DNK-E","電力機器事業部","E-00001792","CP30-BA 2P 2A I-M (U)","","個","2023/11","3970","3970","2680","2.0000","2.0000","2","1290","32.5"
"DNK-E","電力機器事業部","E-00001792","CP30-BA 2P 2A I-M (U)","","個","2024/03","41940","41940","28140","21.0000","21.0000","2","13800","32.9"
"DNK-E","電力機器事業部","E-00001797","CP30-BA 2P 3A I-M (A)","","個","2024/01","9920","9920","6600","4.0000","4.0000","2","3320","33.5"
"DNK-E","電力機器事業部","E-00001797","CP30-BA 2P 3A I-M (A)","","個","2024/04","7050","7050","4950","3.0000","3.0000","1","2100","29.8"
"DNK-E","電力機器事業部","E-00001800","CP30-BA 2P 3A I-M (U)","","個","2023/05","8980","8980","6160","4.0000","4.0000","2","2820","31.4"
"DNK-E","電力機器事業部","E-00001800","CP30-BA 2P 3A I-M (U)","","個","2023/06","3970","3970","3080","2.0000","2.0000","2","890","22.4"
"DNK-E","電力機器事業部","E-00001800","CP30-BA 2P 3A I-M (U)","","個","2023/07","15150","15150","10780","7.0000","7.0000","3","4370","28.8"
"DNK-E","電力機器事業部","E-00001800","CP30-BA 2P 3A I-M (U)","","個","2023/08","4740","4740","3080","2.0000","2.0000","2","1660","35"
"DNK-E","電力機器事業部","E-00001800","CP30-BA 2P 3A I-M (U)","","個","2023/09","4280","4280","3080","2.0000","2.0000","1","1200","28"
"DNK-E","電力機器事業部","E-00001800","CP30-BA 2P 3A I-M (U)","","個","2023/10","1620","1620","1340","1.0000","1.0000","1","280","17.3"
"DNK-E","電力機器事業部","E-00001800","CP30-BA 2P 3A I-M (U)","","個","2024/01","1620","1620","1340","1.0000","1.0000","1","280","17.3"
"DNK-E","電力機器事業部","E-00001800","CP30-BA 2P 3A I-M (U)","","個","2024/02","15090","15090","10580","7.0000","7.0000","4","4510","29.9"
"DNK-E","電力機器事業部","E-00001800","CP30-BA 2P 3A I-M (U)","","個","2024/03","30340","30340","20020","13.0000","13.0000","3","10320","34"
"DNK-E","電力機器事業部","E-00001800","CP30-BA 2P 3A I-M (U)","","個","2024/04","16240","16240","11020","7.0000","7.0000","3","5220","32.1"
"DNK-E","電力機器事業部","E-00001801","CP30-BA 2P 5A I-M (A)","","個","2024/01","4960","4960","3300","2.0000","2.0000","2","1660","33.5"
"DNK-E","電力機器事業部","E-00001801","CP30-BA 2P 5A I-M (A)","","個","2024/04","2350","2350","1650","1.0000","1.0000","1","700","29.8"
"DNK-E","電力機器事業部","E-00001802","CP30-BA 2P 5A I-M (B)","","個","2023/05","8560","8560","7000","4.0000","4.0000","1","1560","18.2"
"DNK-E","電力機器事業部","E-00001802","CP30-BA 2P 5A I-M (B)","","個","2023/06","8560","8560","7000","4.0000","4.0000","1","1560","18.2"
"DNK-E","電力機器事業部","E-00001804","CP30-BA 2P 5A I-M (U)","","個","2023/05","33590","33590","25460","19.0000","19.0000","4","8130","24.2"
"DNK-E","電力機器事業部","E-00001804","CP30-BA 2P 5A I-M (U)","","個","2023/06","32540","32540","18760","14.0000","14.0000","6","13780","42.3"
"DNK-E","電力機器事業部","E-00001804","CP30-BA 2P 5A I-M (U)","","個","2023/07","16870","16870","10720","8.0000","8.0000","2","6150","36.5"
"DNK-E","電力機器事業部","E-00001804","CP30-BA 2P 5A I-M (U)","","個","2023/08","21400","21400","13400","10.0000","10.0000","1","8000","37.4"
"DNK-E","電力機器事業部","E-00001804","CP30-BA 2P 5A I-M (U)","","個","2023/09","4700","4700","2680","2.0000","2.0000","1","2020","43"
"DNK-E","電力機器事業部","E-00001804","CP30-BA 2P 5A I-M (U)","","個","2023/11","2350","2350","1340","1.0000","1.0000","1","1010","43"
"DNK-E","電力機器事業部","E-00001804","CP30-BA 2P 5A I-M (U)","","個","2023/12","34750","34750","28140","21.0000","21.0000","3","6610","19"
"DNK-E","電力機器事業部","E-00001804","CP30-BA 2P 5A I-M (U)","","個","2024/01","46500","46500","34840","26.0000","26.0000","3","11660","25.1"
"DNK-E","電力機器事業部","E-00001804","CP30-BA 2P 5A I-M (U)","","個","2024/02","88300","88300","67000","50.0000","50.0000","6","21300","24.1"
"DNK-E","電力機器事業部","E-00001804","CP30-BA 2P 5A I-M (U)","","個","2024/03","58250","58250","47740","31.0000","31.0000","3","10510","18"
"DNK-E","電力機器事業部","E-00001804","CP30-BA 2P 5A I-M (U)","","個","2024/04","4960","4960","2680","2.0000","2.0000","1","2280","46"
"DNK-E","電力機器事業部","E-00001808","CP30-BA 2P 7A I-M (U)","","個","2023/09","4280","4280","2680","2.0000","2.0000","1","1600","37.4"
"DNK-E","電力機器事業部","E-00001830","CP30-BA 2P 1A I-MD (B)","","個","2023/05","49600","49600","34000","20.0000","20.0000","1","15600","31.5"
"DNK-E","電力機器事業部","E-00001840","CP30-BA 2P 2A I-MD (U)","","個","2023/11","49600","49600","31000","20.0000","20.0000","1","18600","37.5"
"DNK-E","電力機器事業部","E-00001840","CP30-BA 2P 2A I-MD (U)","","個","2024/02","9880","9880","6200","4.0000","4.0000","1","3680","37.2"
"DNK-E","電力機器事業部","E-00001840","CP30-BA 2P 2A I-MD (U)","","個","2024/03","49600","49600","31000","20.0000","20.0000","1","18600","37.5"
"DNK-E","電力機器事業部","E-00001852","CP30-BA 2P 5A I-MD (U)","","個","2024/04","42320","42320","34100","22.0000","22.0000","2","8220","19.4"
"DNK-E","電力機器事業部","E-00001880","CP30-BA 3P 10A I-M (U)","","個","2024/04","3270","3270","2420","1.0000","1.0000","1","850","26"
"DNK-E","電力機器事業部","E-00001926","CP30-BA 3P 10A I-MD (B)","","個","2023/09","3710","3710","3040","1.0000","1.0000","1","670","18.1"
"DNK-E","電力機器事業部","E-00001928","CP30-BA 3P 10A I-MD (U)","","個","2023/11","3940","3940","2900","1.0000","1.0000","1","1040","26.4"
"DNK-E","電力機器事業部","E-00001956","CP30-BA 3P 5A I-MD (U)","","個","2024/04","3070","3070","2690","1.0000","1.0000","1","380","12.4"
"DNK-E","電力機器事業部","E-00002026","CP30-HU 1P 2A (B)","","個","2023/11","6320","6320","2450","1.0000","1.0000","1","3870","61.2"
"DNK-E","電力機器事業部","E-00002050","CP30-HU 2P 1A (B)","","個","2023/11","25280","25280","19680","4.0000","4.0000","1","5600","22.2"
"DNK-E","電力機器事業部","E-00002054","CP30-HU 2P 2A (B)","","個","2023/11","6760","6760","5260","1.0000","1.0000","1","1500","22.2"
"DNK-E","電力機器事業部","E-00002054","CP30-HU 2P 2A (B)","","個","2023/12","6320","6320","4920","1.0000","1.0000","1","1400","22.2"
"DNK-E","電力機器事業部","E-00002058","CP30-HU 2P 3A (B)","","個","2023/11","6320","6320","4920","1.0000","1.0000","1","1400","22.2"
"DNK-E","電力機器事業部","E-00002062","CP30-HU 2P 5A (B)","","個","2023/11","6760","6760","5260","1.0000","1.0000","1","1500","22.2"
"DNK-E","電力機器事業部","E-00002132","BR-22D 2P (U)","","個","2023/10","456000","456000","238080","96.0000","96.0000","1","217920","47.8"
"DNK-E","電力機器事業部","E-00002172","BRT-10B (U)","","個","2023/10","22160","22160","11600","4.0000","4.0000","1","10560","47.7"
"DNK-E","電力機器事業部","E-00002217","BL-2C 2P2E 6A (A)","","個","2023/07","680","680","501","1.0000","1.0000","1","179","26.3"
"DNK-E","電力機器事業部","E-00002217","BL-2C 2P2E 6A (A)","","個","2024/03","34000","34000","25050","50.0000","50.0000","1","8950","26.3"
"DNK-E","電力機器事業部","E-00002232","BL-1C 2P1E 20A (U)","","個","2023/06","3800","3800","3450","10.0000","10.0000","1","350","9.2"
"DNK-E","電力機器事業部","E-00002232","BL-1C 2P1E 20A (U)","","個","2023/11","880","880","690","2.0000","2.0000","1","190","21.6"
"DNK-E","電力機器事業部","E-00002241","BL-2C 2P2E 15A (A)","","個","2023/07","15840","15840","11712","24.0000","24.0000","1","4128","26.1"
"DNK-E","電力機器事業部","E-00002241","BL-2C 2P2E 15A (A)","","個","2023/08","194040","194040","143472","294.0000","294.0000","1","50568","26.1"
"DNK-E","電力機器事業部","E-00002253","AE1000-SW 3P 引出式(A)","","個","2023/07","1015060","1015060","701900","2.0000","2.0000","1","313160","30.9"
"DNK-E","電力機器事業部","E-00002253","AE1000-SW 3P 引出式(A)","","個","2023/09","1943160","1943160","1368160","4.0000","4.0000","2","575000","29.6"
"DNK-E","電力機器事業部","E-00002518","NF32-SVF 2P 10A (B)","","個","2023/06","33300","33300","30300","30.0000","30.0000","1","3000","9"
"DNK-E","電力機器事業部","E-00002520","NF32-SVF 2P 10A (U)","","個","2023/05","10240","10240","7776","8.0000","8.0000","2","2464","24.1"
"DNK-E","電力機器事業部","E-00002520","NF32-SVF 2P 10A (U)","","個","2023/07","3500","3500","2759","3.0000","3.0000","3","741","21.2"
"DNK-E","電力機器事業部","E-00002520","NF32-SVF 2P 10A (U)","","個","2024/01","3840","3840","2916","3.0000","3.0000","1","924","24.1"
"DNK-E","電力機器事業部","E-00002521","NF32-SVF 2P 15A (A)","","個","2023/06","2560","2560","1958","2.0000","2.0000","1","602","23.5"
"DNK-E","電力機器事業部","E-00002521","NF32-SVF 2P 15A (A)","","個","2024/03","1110","1110","979","1.0000","1.0000","1","131","11.8"
"DNK-E","電力機器事業部","E-00002522","NF32-SVF 2P 15A (B)","","個","2023/06","37740","37740","34340","34.0000","34.0000","1","3400","9"
"DNK-E","電力機器事業部","E-00002524","NF32-SVF 2P 15A (U)","","個","2023/07","7680","7680","5832","6.0000","6.0000","1","1848","24.1"
"DNK-E","電力機器事業部","E-00002524","NF32-SVF 2P 15A (U)","","個","2023/09","12800","12800","9720","10.0000","10.0000","1","3080","24.1"
"DNK-E","電力機器事業部","E-00002524","NF32-SVF 2P 15A (U)","","個","2023/12","1280","1280","972","1.0000","1.0000","1","308","24.1"
"DNK-E","電力機器事業部","E-00002524","NF32-SVF 2P 15A (U)","","個","2024/01","1280","1280","972","1.0000","1.0000","1","308","24.1"
"DNK-E","電力機器事業部","E-00002524","NF32-SVF 2P 15A (U)","","個","2024/03","1280","1280","972","1.0000","1.0000","1","308","24.1"
"DNK-E","電力機器事業部","E-00002524","NF32-SVF 2P 15A (U)","","個","2024/04","15360","15360","11664","12.0000","12.0000","1","3696","24.1"
"DNK-E","電力機器事業部","E-00002528","NF32-SVF 2P 20A (U)","","個","2023/05","6700","6700","4860","5.0000","5.0000","1","1840","27.5"
"DNK-E","電力機器事業部","E-00002528","NF32-SVF 2P 20A (U)","","個","2023/09","2560","2560","1944","2.0000","2.0000","1","616","24.1"
"DNK-E","電力機器事業部","E-00002528","NF32-SVF 2P 20A (U)","","個","2023/10","2680","2680","1944","2.0000","2.0000","1","736","27.5"
"DNK-E","電力機器事業部","E-00002528","NF32-SVF 2P 20A (U)","","個","2024/04","2720","2720","1944","2.0000","2.0000","1","776","28.5"
"DNK-E","電力機器事業部","E-00002532","NF32-SVF 2P 30A (U)","","個","2023/05","6700","6700","4860","5.0000","5.0000","1","1840","27.5"
"DNK-E","電力機器事業部","E-00002532","NF32-SVF 2P 30A (U)","","個","2023/10","2680","2680","1944","2.0000","2.0000","1","736","27.5"
"DNK-E","電力機器事業部","E-00002540","NF32-SVF 2P 3A (U)","","個","2023/07","3240","3240","2916","3.0000","3.0000","1","324","10"
"DNK-E","電力機器事業部","E-00002540","NF32-SVF 2P 3A (U)","","個","2024/01","1080","1080","972","1.0000","1.0000","1","108","10"
"DNK-E","電力機器事業部","E-00002544","NF32-SVF 2P 5A (U)","","個","2023/11","8960","8960","6804","7.0000","7.0000","1","2156","24.1"
"DNK-E","電力機器事業部","E-00002545","NF32-SVF 3P 10A (A)","","個","2023/09","5550","5550","4260","3.0000","3.0000","1","1290","23.2"
"DNK-E","電力機器事業部","E-00002546","NF32-SVF 3P 10A (B)","","個","2024/01","2630","2630","1750","1.0000","1.0000","1","880","33.5"
"DNK-E","電力機器事業部","E-00002554","NF32-SVF 3P 20A (B)","","個","2024/01","2630","2630","1750","1.0000","1.0000","1","880","33.5"
"DNK-E","電力機器事業部","E-00002557","NF32-SVF 3P 30A (A)","","個","2024/02","1970","1970","1420","1.0000","1.0000","1","550","27.9"
"DNK-E","電力機器事業部","E-00002569","NF32-SVF 3P 5A (A)","","個","2023/08","3860","3860","2520","2.0000","2.0000","1","1340","34.7"
"DNK-E","電力機器事業部","E-00002570","NF32-SVF 3P 5A (B)","","個","2024/01","7890","7890","5250","3.0000","3.0000","1","2640","33.5"
"DNK-E","電力機器事業部","E-00002585","NF63-SVF 2P 15A (A)","","個","2023/07","6990","6990","5370","3.0000","3.0000","1","1620","23.2"
"DNK-E","電力機器事業部","E-00002588","NF63-SVF 2P 15A (U)","","個","2023/07","11820","11820","9300","6.0000","6.0000","2","2520","21.3"
"DNK-E","電力機器事業部","E-00002588","NF63-SVF 2P 15A (U)","","個","2023/11","13980","13980","10680","6.0000","6.0000","2","3300","23.6"
"DNK-E","電力機器事業部","E-00002625","NF63-SVF 3P 15A (A)","","個","2023/07","9900","9900","7290","3.0000","3.0000","1","2610","26.4"
"DNK-E","電力機器事業部","E-00002660","NF125-SV 2P 125A (U)","","個","2024/03","8890","8890","6500","1.0000","1.0000","1","2390","26.9"
"DNK-E","電力機器事業部","E-00002661","NF125-SV 2P 15A (A)","","個","2023/08","27240","27240","17920","4.0000","4.0000","2","9320","34.2"
"DNK-E","電力機器事業部","E-00002672","NF125-SV 2P 30A (U)","","個","2023/09","5230","5230","4720","1.0000","1.0000","1","510","9.8"
"DNK-E","電力機器事業部","E-00002689","NF125-SV 3P 100A (A)","","個","2023/07","70380","70380","53910","9.0000","9.0000","2","16470","23.4"
"DNK-E","電力機器事業部","E-00002689","NF125-SV 3P 100A (A)","","個","2023/08","7820","7820","5990","1.0000","1.0000","1","1830","23.4"
"DNK-E","電力機器事業部","E-00002689","NF125-SV 3P 100A (A)","","個","2023/09","28020","28020","17970","3.0000","3.0000","1","10050","35.9"
"DNK-E","電力機器事業部","E-00002689","NF125-SV 3P 100A (A)","","個","2024/03","15640","15640","11980","2.0000","2.0000","1","3660","23.4"
"DNK-E","電力機器事業部","E-00002692","NF125-SV 3P 100A (U)","","個","2023/05","7820","7820","5950","1.0000","1.0000","1","1870","23.9"
"DNK-E","電力機器事業部","E-00002692","NF125-SV 3P 100A (U)","","個","2023/07","19800","19800","17850","3.0000","3.0000","2","1950","9.8"
